SAMD00110676	Streptococcus	pneumoniae	unknown	109	2165467	0.3961528140785445	1.385382460226824E-4	74341	0.8585688771351124	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	9999	100.0	0.09	SAMD00110676								Illumina MiSeq	ILLUMINA					SAMD00110676	DRS059797	DRP004093				PRJDB6659	DRA006467
SAMD00110677	Streptococcus	pneumoniae	unknown	94	2164963	0.3961836091807362	1.3857049750965722E-4	76724	0.8619216940466021	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	9999	100.0	0.14	SAMD00110677								Illumina MiSeq	ILLUMINA					SAMD00110677	DRS059798	DRP004093				PRJDB6659	DRA006467
SAMD00110679	Streptococcus	pneumoniae	unknown	82	2139459	0.3963239759176387	1.4022236462582363E-4	92981	0.861745667339361	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	9999	100.0	0.22	SAMD00110679								Illumina MiSeq	ILLUMINA					SAMD00110679	DRS059800	DRP004093				PRJDB6659	DRA006467
SAMD00110680	Streptococcus	pneumoniae	unknown	95	2178339	0.3959860222888571	1.37719611134906E-4	80418	0.8614455480365595	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	9999	100.0	0.11	SAMD00110680								Illumina MiSeq	ILLUMINA					SAMD00110680	DRS059801	DRP004093				PRJDB6659	DRA006467
SAMD00110681	Streptococcus	pneumoniae	unknown	147	2304430	0.39417629110732066	1.7357871577787132E-4	50464	0.8466521703276433	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	7158	100.0	2.28	SAMD00110681								Illumina MiSeq	ILLUMINA					SAMD00110681	DRS059802	DRP004093				PRJDB6659	DRA006467
SAMD00110682	Streptococcus	pneumoniae	unknown	96	2145281	0.39611101967894724	1.8645576034095302E-4	72240	0.8592113035641604	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	9999	100.0	0.22	SAMD00110682								Illumina MiSeq	ILLUMINA					SAMD00110682	DRS059803	DRP004093				PRJDB6659	DRA006467
SAMD00110684	Streptococcus	pneumoniae	unknown	84	2145486	0.3940340853466947	1.86437944596236E-4	69409	0.8588210449371261	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	282	100.0	0.11	SAMD00110684								Illumina MiSeq	ILLUMINA					SAMD00110684	DRS059805	DRP004093				PRJDB6659	DRA006467
SAMD00110685	Streptococcus	pneumoniae	unknown	87	2147038	0.3940133362029369	1.8630317674861834E-4	72590	0.8605754673121411	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	282	100.0	0.15	SAMD00110685								Illumina MiSeq	ILLUMINA					SAMD00110685	DRS059806	DRP004093				PRJDB6659	DRA006467
SAMD00110686	Streptococcus	pneumoniae	unknown	83	2136041	0.39536697722349184	9.363116157414581E-5	73756	0.861647472822181	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	63	100.0	0.2	SAMD00110686								Illumina MiSeq	ILLUMINA					SAMD00110686	DRS059807	DRP004093				PRJDB6659	DRA006467
SAMD00110687	Streptococcus	pneumoniae	unknown	89	2129458	0.3963850317810242	9.392061266294052E-5	76544	0.8631396477082627	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	9999	100.0	0.14	SAMD00110687								Illumina MiSeq	ILLUMINA					SAMD00110687	DRS059808	DRP004093				PRJDB6659	DRA006467
SAMD00110689	Streptococcus	pneumoniae	unknown	136	2225804	0.3955059168619782	1.3478275715202238E-4	62208	0.8512660502969215	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	9999	100.0	0.25	SAMD00110689								Illumina MiSeq	ILLUMINA					SAMD00110689	DRS059810	DRP004093				PRJDB6659	DRA006467
SAMD00110691	Streptococcus	pneumoniae	unknown	106	2307987	0.3951983089561106	1.2998340111967702E-4	64652	0.8566716370114318	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	9999	100.0	0.59	SAMD00110691								Illumina MiSeq	ILLUMINA					SAMD00110691	DRS059812	DRP004093				PRJDB6659	DRA006467
SAMD00110692	Streptococcus	pneumoniae	unknown	57	2158232	0.39512204842638354	1.8533688685924406E-4	89860	0.8638800425612374	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	166	100.0	0.28	SAMD00110692								Illumina MiSeq	ILLUMINA					SAMD00110692	DRS059813	DRP004093				PRJDB6659	DRA006467
SAMD00110693	Streptococcus	pneumoniae	unknown	68	2157036	0.3952108747141381	1.8543964959323814E-4	105894	0.8608327970042232	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	166	100.0	0.25	SAMD00110693								Illumina MiSeq	ILLUMINA					SAMD00110693	DRS059814	DRP004093				PRJDB6659	DRA006467
SAMD00110694	Streptococcus	pneumoniae	unknown	92	2173180	0.3959707853171827	1.3804654929642276E-4	63546	0.8605799676006038	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	9999	100.0	0.12	SAMD00110694								Illumina MiSeq	ILLUMINA					SAMD00110694	DRS059815	DRP004093				PRJDB6659	DRA006467
SAMEA1012436	Streptococcus	pneumoniae	NIG 460-06	109	2009424	0.3976517648838672	0.0	56078	0.8591432171607386	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012436								Illumina HiSeq 2000	ILLUMINA					NIG460_06-sc-2011-05-13T10:23:28Z-1138800	ERS033820	ERP000156			NIG 460-06	PRJEB2102	ERA073788
SAMEA1012439	Streptococcus	pneumoniae	D48470	135	2085198	0.39640983733918794	0.0	44642	0.8558688431506265	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012439								Illumina Genome Analyzer II	ILLUMINA					D48470-sc-2010-05-07-30637	ERS005634	ERP000156			D48470	PRJEB2102	ERA050953
SAMEA1012442	Streptococcus	pneumoniae	D38050	338	2154165	0.3974848723287213	0.0	34989	0.827678009808905	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	3.36	SAMEA1012442		1800-01-01	Malawi	Human		Disease	9606	Illumina Genome Analyzer II	ILLUMINA		Blood			D38050-sc-2010-05-07-30633	ERS005633	ERP000156	1	1	D38050	PRJEB2102	ERA050953
SAMEA1012444	Streptococcus	pneumoniae	NIG 99-03	125	2059745	0.39682048020507393	0.0	45725	0.8568361617578875	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.06	SAMEA1012444								Illumina HiSeq 2000	ILLUMINA					NIG99_03-sc-2011-05-13T10:23:15Z-1138780	ERS033800	ERP000156			NIG 99-03	PRJEB2102	ERA052544
SAMEA1012459	Streptococcus	pneumoniae	MLAB4946	123	2082451	0.3963195292470267	0.0	48694	0.8565502861772017	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012459								Illumina Genome Analyzer II	ILLUMINA					MLAB4946-sc-2010-05-07-30635	ERS005632	ERP000156			MLAB4946	PRJEB2102	ERA050953
SAMEA1012465	Streptococcus	pneumoniae	NIG 743-03	125	2060497	0.3968173697899099	0.0	44736	0.8585593669876733	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.06	SAMEA1012465								Illumina HiSeq 2000	ILLUMINA					NIG743_03-sc-2011-05-13T10:23:16Z-1138781	ERS033801	ERP000156			NIG 743-03	PRJEB2102	ERA052544
SAMEA1012466	Streptococcus	pneumoniae	NIG 1144-06	147	2098750	0.39659082787373434	0.0	45073	0.8536338296605122	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012466								Illumina HiSeq 2000	ILLUMINA					NIG1144_06-sc-2011-05-13T10:23:29Z-1138802	ERS033822	ERP000156			NIG 1144-06	PRJEB2102	ERA073788
SAMEA1012471	Streptococcus	pneumoniae	D53051	131	2123784	0.39641978656963234	0.0	52275	0.8552206815759041	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	289	100.0	0.51	SAMEA1012471								Illumina Genome Analyzer II	ILLUMINA					D53051-sc-2010-05-07-30630	ERS005631	ERP000156			D53051	PRJEB2102	ERA050953
SAMEA1012476	Streptococcus	pneumoniae	NIG 954-03	123	2059623	0.3968333039590255	0.0	44737	0.8588348450177532	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.04	SAMEA1012476								Illumina HiSeq 2000	ILLUMINA					NIG954_03-sc-2011-05-13T10:23:16Z-1138782	ERS033802	ERP000156			NIG 954-03	PRJEB2102	ERA052544
SAMEA1012479	Streptococcus	pneumoniae	NIG 828-06	126	2060575	0.3968164226004877	0.0	55996	0.8593955570653823	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.03	SAMEA1012479								Illumina HiSeq 2000	ILLUMINA					NIG828_06-sc-2011-05-13T10:23:28Z-1138801	ERS033821	ERP000156			NIG 828-06	PRJEB2102	ERA073788
SAMEA1012483	Streptococcus	pneumoniae	NIG 2196-03	125	2041134	0.39775046616243714	0.0	45725	0.854656284202801	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012483								Illumina HiSeq 2000	ILLUMINA					NIG2196_03-sc-2011-05-13T10:23:18Z-1138784	ERS033804	ERP000156			NIG 2196-03	PRJEB2102	ERA052544
SAMEA1012484	Streptococcus	pneumoniae	NIG 640-05	173	2117830	0.3966413734813465	0.0	46967	0.85132423282322	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.06	SAMEA1012484								Illumina HiSeq 2000	ILLUMINA					NIG640_05-sc-2011-05-13T10:23:26Z-1138798	ERS033818	ERP000156			NIG 640-05	PRJEB2102	ERA073788
SAMEA1012497	Streptococcus	pneumoniae	NIG 1712-03	124	2059676	0.39675366416853913	0.0	45119	0.8579028934647974	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012497								Illumina HiSeq 2000	ILLUMINA					NIG1712_03-sc-2011-05-13T10:23:17Z-1138783	ERS033803	ERP000156			NIG 1712-03	PRJEB2102	ERA052544
SAMEA1012498	Streptococcus	pneumoniae	NIG 716-05	127	2061203	0.39688133580244156	0.0	45725	0.8581265406658151	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.05	SAMEA1012498								Illumina HiSeq 2000	ILLUMINA					NIG716_05-sc-2011-05-13T10:23:27Z-1138799	ERS033819	ERP000156			NIG 716-05	PRJEB2102	ERA073788
SAMEA1012516	Streptococcus	pneumoniae	NIG 57-04	116	2060786	0.39676802928591326	0.0	60299	0.8593468705629793	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012516								Illumina HiSeq 2000	ILLUMINA					NIG57_04-sc-2011-05-13T10:23:19Z-1138786	ERS033806	ERP000156			NIG 57-04	PRJEB2102	ERA052544
SAMEA1012518	Streptococcus	pneumoniae	NIG 401-05	113	2060007	0.3968161273238392	0.0	56007	0.8598397966608852	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.04	SAMEA1012518								Illumina HiSeq 2000	ILLUMINA					NIG401_05-sc-2011-05-13T10:23:25Z-1138796	ERS033816	ERP000156			NIG 401-05	PRJEB2102	ERA052544
SAMEA1012521	Streptococcus	pneumoniae	D28324	137	2115842	0.39632070825704374	0.0	44782	0.8557945253000933	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.05	SAMEA1012521		1800-01-01	Malawi	Human		Disease	9606	Illumina Genome Analyzer II	ILLUMINA		Blood			D28324-sc-2010-05-07-30629	ERS005626	ERP000156	1	1	D28324	PRJEB2102	ERA050953
SAMEA1012530	Streptococcus	pneumoniae	NIG 80-04	117	2060532	0.39682276227692653	0.0	56074	0.8599191859189763	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.03	SAMEA1012530								Illumina HiSeq 2000	ILLUMINA					NIG80_04-sc-2011-05-13T10:23:20Z-1138787	ERS033807	ERP000156			NIG 80-04	PRJEB2102	ERA052544
SAMEA1012534	Streptococcus	pneumoniae	NIG 545-05	111	2060951	0.39674645345765136	0.0	56189	0.8589243509428415	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012534								Illumina HiSeq 2000	ILLUMINA					NIG545_05-sc-2011-05-13T10:23:26Z-1138797	ERS033817	ERP000156			NIG 545-05	PRJEB2102	ERA052544
SAMEA1012537	Streptococcus	pneumoniae	NIG 656-08	132	2055712	0.3968673627434193	0.0	40752	0.8586081124204169	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012537								Illumina HiSeq 2000	ILLUMINA					NIG656_08-sc-2011-05-13T10:23:34Z-1138811	ERS033831	ERP000156			NIG 656-08	PRJEB2102	ERA073788
SAMEA1012538	Streptococcus	pneumoniae	NIG 382-05	115	2059804	0.3968134832246175	0.0	53743	0.8593405003582865	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.04	SAMEA1012538								Illumina HiSeq 2000	ILLUMINA					NIG382_05-sc-2011-05-13T10:23:25Z-1138795	ERS033815	ERP000156			NIG 382-05	PRJEB2102	ERA052544
SAMEA1012544	Streptococcus	pneumoniae	NIG 591-04	114	2061182	0.39676408973103783	0.0	56174	0.8598163577985836	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012544								Illumina HiSeq 2000	ILLUMINA					NIG591_04-sc-2011-05-13T10:23:20Z-1138788	ERS033808	ERP000156			NIG 591-04	PRJEB2102	ERA052544
SAMEA1012546	Streptococcus	pneumoniae	NIG 589-02	118	2061216	0.39675463415770107	0.0	48987	0.8590788156117554	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	2206	100.0	0.04	SAMEA1012546								Illumina HiSeq 2000	ILLUMINA					NIG589_02-sc-2011-05-13T10:23:15Z-1138779	ERS033799	ERP000156			NIG 589-02	PRJEB2102	ERA052544
SAMEA1012548	Streptococcus	pneumoniae	NIG 38-08	111	2061152	0.39674221018149075	0.0	56185	0.8595600906677431	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012548								Illumina HiSeq 2000	ILLUMINA					NIG38_08-sc-2011-05-13T10:23:33Z-1138809	ERS033829	ERP000156			NIG 38-08	PRJEB2102	ERA073788
SAMEA1012549	Streptococcus	pneumoniae	D28572	106	2084918	0.3964256627838601	0.0	55580	0.858010243088697	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	8158	100.0	0.04	SAMEA1012549		1800-01-01	Malawi	Human		Disease	9606	Illumina Genome Analyzer II	ILLUMINA		Blood			D28572-sc-2010-05-07-30632	ERS005629	ERP000156	1	1	D28572	PRJEB2102	ERA050953
SAMEA1012550	Streptococcus	pneumoniae	NIG 378-05	118	2060709	0.39673626892491853	0.0	56185	0.85928144148446	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012550								Illumina HiSeq 2000	ILLUMINA					NIG378_05-sc-2011-05-13T10:23:24Z-1138794	ERS033814	ERP000156			NIG 378-05	PRJEB2102	ERA052544
SAMEA1012553	Streptococcus	pneumoniae	NIG 313-08	127	2060389	0.39681778537936285	0.0	48802	0.8574322615777894	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.04	SAMEA1012553								Illumina HiSeq 2000	ILLUMINA					NIG313_08-sc-2011-05-13T10:23:34Z-1138810	ERS033830	ERP000156			NIG 313-08	PRJEB2102	ERA073788
SAMEA1012554	Streptococcus	pneumoniae	NIG 588-02	120	2060830	0.3967561613524648	0.0	48802	0.8593508440773863	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	2206	100.0	0.04	SAMEA1012554								Illumina HiSeq 2000	ILLUMINA					NIG588_02-sc-2011-05-13T10:23:13Z-1138778	ERS033798	ERP000156			NIG 588-02	PRJEB2102	ERA052544
SAMEA1012555	Streptococcus	pneumoniae	NIG 42-05	117	2060686	0.396822223279044	0.0	56245	0.8595176557709423	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.03	SAMEA1012555								Illumina HiSeq 2000	ILLUMINA					NIG42_05-sc-2011-05-13T10:23:21Z-1138789	ERS033809	ERP000156			NIG 42-05	PRJEB2102	ERA052544
SAMEA1012561	Streptococcus	pneumoniae	NIG 779-07	127	2057820	0.39681993566006746	0.0	48126	0.8577475192193681	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012561								Illumina HiSeq 2000	ILLUMINA					NIG779_07-sc-2011-05-13T10:23:32Z-1138808	ERS033828	ERP000156			NIG 779-07	PRJEB2102	ERA073788
SAMEA1012564	Streptococcus	pneumoniae	NIG 265-09	124	2059910	0.39680714205960455	0.0	48799	0.8577292211795661	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.03	SAMEA1012564								Illumina HiSeq 2000	ILLUMINA					NIG265_09-sc-2011-05-13T10:23:35Z-1138812	ERS033832	ERP000156			NIG 265-09	PRJEB2102	ERA073788
SAMEA1012565	Streptococcus	pneumoniae	NIG 353-05	115	2060154	0.39681548078444623	0.0	55789	0.8596561227947037	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.04	SAMEA1012565								Illumina HiSeq 2000	ILLUMINA					NIG353_05-sc-2011-05-13T10:23:24Z-1138793	ERS033813	ERP000156			NIG 353-05	PRJEB2102	ERA052544
SAMEA1012576	Streptococcus	pneumoniae	NIG 460-09	113	2008075	0.3976474982259129	0.0	56095	0.857892757989617	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.06	SAMEA1012576								Illumina HiSeq 2000	ILLUMINA					NIG460_09-sc-2011-05-13T10:23:36Z-1138813	ERS033833	ERP000156			NIG 460-09	PRJEB2102	ERA073788
SAMEA1012581	Streptococcus	pneumoniae	NIG 284-05	116	2008564	0.39775132881003544	0.0	45713	0.8578516791100508	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.05	SAMEA1012581								Illumina HiSeq 2000	ILLUMINA					NIG284_05-sc-2011-05-13T10:23:23Z-1138792	ERS033812	ERP000156			NIG 284-05	PRJEB2102	ERA052544
SAMEA1012583	Streptococcus	pneumoniae	NIG 227-05	136	2059181	0.3968412684460472	0.0	42924	0.8577750086077911	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	303	100.0	0.04	SAMEA1012583								Illumina HiSeq 2000	ILLUMINA					NIG227_05-sc-2011-05-13T10:23:22Z-1138791	ERS033811	ERP000156			NIG 227-05	PRJEB2102	ERA052544
SAMEA1012587	Streptococcus	pneumoniae	D42894	98	2021161	0.39746165693875946	0.0	56124	0.8569564720475014	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	2902	100.0	0.1	SAMEA1012587								Illumina Genome Analyzer II	ILLUMINA					D42894-sc-2010-05-07-30639	ERS005640	ERP000156			D42894	PRJEB2102	ERA050953
SAMEA1012599	Streptococcus	pneumoniae	NIG 98-05	123	2058915	0.3967978279822139	0.0	46967	0.8585891112552	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012599								Illumina HiSeq 2000	ILLUMINA					NIG98_05-sc-2011-05-13T10:23:21Z-1138790	ERS033810	ERP000156			NIG 98-05	PRJEB2102	ERA052544
SAMEA1012600	Streptococcus	pneumoniae	D48334	141	2084902	0.39635819813113515	0.0	44401	0.8541029746242269	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.04	SAMEA1012600								Illumina Genome Analyzer II	ILLUMINA					D48334-sc-2010-05-07-30636	ERS005637	ERP000156			D48334	PRJEB2102	ERA050953
SAMEA1012604	Streptococcus	pneumoniae	NIG 2645-09	108	2006583	0.397695983669751	0.0	49542	0.8582700042809094	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	217	100.0	0.05	SAMEA1012604								Illumina HiSeq 2000	ILLUMINA					NIG2645_09-sc-2011-05-13T10:23:37Z-1138815	ERS033835	ERP000156			NIG 2645-09	PRJEB2102	ERA073788
